frame_idx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67
225,1398.09619140625,1424.3580322265625,1457.8760986328125,1488.85009765625,1529.3037109375,1600.6474609375,1692.5938720703125,1794.7822265625,1905.666015625,2016.1986083984375,2117.315673828125,2211.05615234375,2291.680419921875,2338.84814453125,2372.276611328125,2406.871826171875,2436.7958984375,1482.5281982421875,1545.6053466796875,1645.007080078125,1748.196533203125,1844.983642578125,1991.138671875,2082.651123046875,2185.103515625,2285.775390625,2352.9755859375,1917.6416015625,1917.4200439453125,1916.76708984375,1916.64208984375,1815.9219970703125,1866.0703125,1915.48876953125,1967.515380859375,2016.365234375,1592.63623046875,1652.957275390625,1725.78369140625,1786.0498046875,1719.852783203125,1645.1363525390625,2051.185791015625,2108.945556640625,2181.760498046875,2241.31201171875,2188.613037109375,2114.6103515625,1726.8238525390625,1797.075927734375,1867.211669921875,1912.325927734375,1956.668212890625,2024.70947265625,2092.214111328125,2022.225341796875,1956.109130859375,1907.216796875,1858.3857421875,1792.66748046875,1756.27587890625,1864.6236572265625,1911.888671875,1957.87548828125,2063.58935546875,1955.710205078125,1908.7926025390625,1861.03857421875,525.7020263671875,703.8885498046875,865.5469970703125,1013.3438110351562,1157.5745849609375,1285.174072265625,1391.061767578125,1474.6683349609375,1500.0281982421875,1475.18310546875,1394.559814453125,1296.3922119140625,1171.5323486328125,1025.655517578125,868.4732055664062,705.9926147460938,524.61376953125,495.712646484375,395.1553955078125,354.2127990722656,366.8194274902344,407.8519592285156,409.53704833984375,366.6684875488281,350.4106140136719,376.939453125,471.712890625,550.33544921875,657.2518920898438,762.8836059570312,873.2286376953125,947.21923828125,962.767822265625,978.4157104492188,963.1468505859375,945.1923828125,598.9560546875,554.024169921875,557.933349609375,623.04296875,644.7651977539062,640.3614501953125,619.9481201171875,557.2724609375,552.9697265625,594.599365234375,640.0095825195312,642.5451049804688,1135.326904296875,1093.870849609375,1069.808349609375,1086.5003662109375,1072.7098388671875,1098.5611572265625,1142.584228515625,1216.80419921875,1247.961669921875,1252.972900390625,1247.69873046875,1213.0372314453125,1138.09716796875,1123.8441162109375,1130.77880859375,1126.615234375,1142.404541015625,1167.117431640625,1171.754150390625,1165.9833984375
226,1402.76220703125,1430.51416015625,1466.0804443359375,1498.3265380859375,1538.9639892578125,1608.6324462890625,1698.8392333984375,1800.6929931640625,1913.7783203125,2024.916015625,2126.109375,2216.044921875,2293.31591796875,2338.160888671875,2371.093994140625,2405.859130859375,2436.38525390625,1487.3048095703125,1549.75146484375,1650.143310546875,1753.5745849609375,1851.4810791015625,1995.048095703125,2086.5771484375,2189.182373046875,2290.200927734375,2356.5234375,1922.723876953125,1922.5390625,1921.91162109375,1921.86181640625,1822.1181640625,1871.7481689453125,1920.398681640625,1972.002197265625,2020.30810546875,1595.663818359375,1656.070556640625,1730.00732421875,1790.859375,1724.5428466796875,1648.6922607421875,2055.1337890625,2112.84326171875,2186.103271484375,2245.980224609375,2192.92431640625,2118.51220703125,1741.4398193359375,1803.613525390625,1871.7720947265625,1917.5123291015625,1961.454345703125,2026.894775390625,2086.841552734375,2024.5030517578125,1961.4095458984375,1912.5235595703125,1863.35888671875,1799.739501953125,1770.9007568359375,1869.5841064453125,1917.1102294921875,1962.825927734375,2057.5966796875,1960.7222900390625,1913.947509765625,1865.978271484375,527.4854736328125,708.9708862304688,872.8182373046875,1022.3888549804688,1169.4598388671875,1302.240478515625,1412.155029296875,1495.91015625,1520.4453125,1491.4375,1406.34375,1302.8399658203125,1174.751953125,1028.390869140625,870.3187866210938,707.3690795898438,523.7467041015625,496.598876953125,393.97698974609375,353.158935546875,366.6174011230469,405.16412353515625,405.78314208984375,363.1286315917969,345.3646545410156,372.0252685546875,467.8968505859375,545.1309814453125,650.8526000976562,755.737548828125,864.9918212890625,941.3505859375,956.400634765625,971.6455688476562,956.2642822265625,939.282958984375,597.9486083984375,553.4375,556.8701171875,619.4412841796875,643.6666259765625,640.5991821289062,614.2294921875,553.4317016601562,549.4935302734375,590.007080078125,635.997314453125,638.3851928710938,1161.71875,1099.4501953125,1065.2418212890625,1082.080078125,1068.1103515625,1103.6646728515625,1166.6729736328125,1243.3935546875,1277.5838623046875,1283.42333984375,1278.22607421875,1241.89599609375,1160.467041015625,1127.1815185546875,1132.777587890625,1129.580322265625,1163.1810302734375,1189.9976806640625,1195.1494140625,1190.1290283203125
227,1409.196044921875,1438.65771484375,1476.15771484375,1508.882080078125,1548.1658935546875,1615.627685546875,1704.28173828125,1807.410400390625,1922.323486328125,2033.88037109375,2134.022705078125,2221.504638671875,2296.02978515625,2340.123291015625,2372.74609375,2407.124267578125,2437.5126953125,1489.923095703125,1551.808837890625,1652.510009765625,1756.609619140625,1855.552490234375,1997.663330078125,2088.7890625,2191.4169921875,2292.98095703125,2359.515625,1926.533447265625,1927.162841796875,1927.366943359375,1928.1798095703125,1829.6956787109375,1878.42919921875,1926.60302734375,1977.3348388671875,2025.081787109375,1598.484375,1658.848388671875,1733.426025390625,1794.6990966796875,1728.5654296875,1651.910888671875,2059.68115234375,2117.8603515625,2191.4326171875,2251.33837890625,2198.177734375,2123.3642578125,1756.827392578125,1813.601318359375,1879.65869140625,1924.385009765625,1967.0068359375,2029.5858154296875,2084.2216796875,2026.765625,1967.0885009765625,1919.4755859375,1871.438720703125,1809.913818359375,1786.5494384765625,1877.682861328125,1924.11865234375,1968.623046875,2053.94580078125,1966.14599609375,1920.786865234375,1874.201171875,533.2987670898438,714.4510498046875,879.2186889648438,1028.570068359375,1175.905517578125,1310.6666259765625,1421.345703125,1503.2745361328125,1526.25390625,1495.97265625,1410.10498046875,1305.495361328125,1176.80419921875,1029.7860107421875,870.31591796875,706.161865234375,519.568603515625,497.62481689453125,394.783935546875,354.6571044921875,367.7222900390625,403.8695983886719,403.1829833984375,360.8981018066406,342.26544189453125,366.8114013671875,461.8634033203125,539.9765014648438,644.8417358398438,749.0054321289062,857.4330444335938,936.5206298828125,950.513671875,964.0653076171875,948.9065551757812,932.606201171875,597.2636108398438,552.7960205078125,555.2061767578125,615.864501953125,641.6980590820312,640.20263671875,608.4197998046875,548.9189453125,545.4971923828125,585.171142578125,631.4978637695312,633.472412109375,1178.69970703125,1102.6571044921875,1060.17626953125,1076.66552734375,1062.341552734375,1104.454345703125,1180.681640625,1255.380126953125,1288.9593505859375,1295.3851318359375,1290.7066650390625,1256.249267578125,1174.656494140625,1130.168212890625,1133.5294189453125,1131.068115234375,1174.84375,1194.4229736328125,1199.648193359375,1195.9239501953125
228,1411.1689453125,1440.7384033203125,1477.6405029296875,1510.621337890625,1551.59228515625,1621.1029052734375,1711.4815673828125,1814.50341796875,1927.294921875,2036.081787109375,2135.359619140625,2224.03369140625,2299.40771484375,2344.298828125,2377.5283203125,2412.056396484375,2442.6875,1495.491943359375,1557.6705322265625,1658.519775390625,1762.3651123046875,1861.892578125,2006.0535888671875,2097.13818359375,2199.225341796875,2300.18115234375,2365.638427734375,1932.4443359375,1933.3336181640625,1933.6602783203125,1934.800537109375,1835.108154296875,1883.814453125,1932.289306640625,1983.546875,2031.683837890625,1604.337890625,1665.112548828125,1739.5206298828125,1800.48974609375,1734.335205078125,1657.809326171875,2065.8603515625,2123.44921875,2196.983642578125,2256.9287109375,2204.061767578125,2129.19482421875,1762.8330078125,1820.4130859375,1885.650390625,1930.882080078125,1974.525634765625,2036.9346923828125,2091.722900390625,2034.4058837890625,1974.998046875,1926.927490234375,1878.253662109375,1817.2720947265625,1792.914794921875,1883.833251953125,1930.89697265625,1976.2205810546875,2061.24072265625,1974.023681640625,1927.967041015625,1880.650146484375,527.13037109375,707.662353515625,872.8111572265625,1022.404541015625,1169.4964599609375,1302.6083984375,1412.559326171875,1494.113525390625,1517.42333984375,1487.864501953125,1403.44482421875,1300.5118408203125,1173.033203125,1026.4913330078125,867.7804565429688,703.467041015625,517.3665161132812,493.9234619140625,390.6393737792969,351.0495910644531,364.5919494628906,401.92816162109375,400.2026672363281,358.25115966796875,339.8488464355469,365.2196960449219,460.28326416015625,538.3890380859375,643.7261962890625,747.91650390625,856.048828125,933.8251342773438,947.76708984375,961.692138671875,946.6135864257812,930.002685546875,593.2681884765625,548.5616455078125,551.521728515625,613.7508544921875,638.4509887695312,636.30615234375,606.1424560546875,545.2872314453125,541.1434936523438,581.4429321289062,627.8612060546875,629.9847412109375,1169.956298828125,1096.5390625,1056.629638671875,1072.89697265625,1058.412353515625,1097.922119140625,1172.228759765625,1243.619384765625,1276.4097900390625,1283.012451171875,1278.5361328125,1244.804931640625,1166.3779296875,1122.113037109375,1125.57373046875,1122.4654541015625,1166.611572265625,1187.03466796875,1192.103515625,1188.3525390625
229,1416.039306640625,1446.1522216796875,1484.441162109375,1518.4696044921875,1560.3038330078125,1629.850830078125,1719.428955078125,1822.2608642578125,1935.76123046875,2045.3125,2143.5498046875,2229.341552734375,2302.943359375,2347.708984375,2380.95361328125,2414.50830078125,2444.19189453125,1499.671142578125,1560.1455078125,1661.1336669921875,1764.6705322265625,1863.58935546875,2009.698486328125,2100.312744140625,2201.857421875,2302.93701171875,2368.379150390625,1936.453369140625,1937.5777587890625,1938.35791015625,1939.863037109375,1839.821533203125,1889.1558837890625,1937.368896484375,1988.463134765625,2036.265625,1608.5113525390625,1669.10009765625,1743.69140625,1804.2308349609375,1739.0068359375,1662.5098876953125,2069.87060546875,2127.99951171875,2201.218017578125,2261.144775390625,2208.205322265625,2133.8095703125,1770.64892578125,1824.009521484375,1889.7529296875,1936.16064453125,1980.51220703125,2042.501953125,2094.5107421875,2040.923828125,1982.0404052734375,1932.7138671875,1882.7818603515625,1821.4339599609375,1800.972412109375,1888.0396728515625,1936.06591796875,1982.355712890625,2063.4326171875,1980.903076171875,1933.830810546875,1885.335205078125,532.3367919921875,715.4799194335938,883.9923706054688,1037.962890625,1187.6859130859375,1324.274169921875,1437.490966796875,1517.5799560546875,1539.8270263671875,1507.810791015625,1419.774658203125,1312.173583984375,1182.4921875,1033.5966796875,872.0810546875,705.0894775390625,516.4269409179688,495.4351806640625,390.54791259765625,350.552734375,363.3183898925781,399.1051025390625,397.5226745605469,354.8793640136719,336.1013488769531,360.3427429199219,455.0421447753906,533.955322265625,638.5258178710938,742.2088012695312,850.4951171875,931.3231201171875,944.8228759765625,958.3018798828125,943.2095336914062,927.6525268554688,593.9434814453125,550.080078125,552.4766845703125,611.4254150390625,636.788818359375,636.0218505859375,602.1659545898438,542.9706420898438,538.929443359375,577.7883911132812,623.6343994140625,626.1239013671875,1185.6590576171875,1099.3505859375,1053.1915283203125,1069.30419921875,1054.5150146484375,1100.3978271484375,1186.2099609375,1266.002685546875,1302.2880859375,1309.778564453125,1304.44580078125,1268.108642578125,1179.9696044921875,1125.239013671875,1127.83154296875,1125.33349609375,1178.931884765625,1205.3267822265625,1211.23779296875,1207.060302734375
230,1425.93505859375,1455.5653076171875,1493.424072265625,1526.91357421875,1568.1678466796875,1637.0966796875,1726.955078125,1828.9765625,1941.2154541015625,2050.46044921875,2147.9033203125,2234.312255859375,2307.90869140625,2351.72998046875,2384.237548828125,2418.349609375,2447.829833984375,1507.54150390625,1567.178466796875,1668.3406982421875,1771.5933837890625,1869.419921875,2016.645751953125,2106.78466796875,2207.6142578125,2308.1279296875,2372.7724609375,1941.853759765625,1942.868408203125,1943.5050048828125,1944.974365234375,1845.9002685546875,1895.017822265625,1943.2061767578125,1993.708984375,2041.14111328125,1614.3348388671875,1674.6658935546875,1749.32421875,1809.897705078125,1744.70849609375,1668.1298828125,2074.532958984375,2132.53955078125,2205.82421875,2265.95751953125,2213.238525390625,2138.5732421875,1777.833251953125,1831.0355224609375,1895.667236328125,1942.2913818359375,1987.07470703125,2048.8486328125,2101.33740234375,2048.1015625,1989.3896484375,1939.485107421875,1889.239501953125,1828.91162109375,1807.641845703125,1893.8828125,1942.16748046875,1988.8892822265625,2070.546142578125,1987.90771484375,1940.31201171875,1891.622802734375,523.6707763671875,705.31884765625,872.2818603515625,1025.861328125,1174.7115478515625,1309.975830078125,1423.41015625,1504.877685546875,1527.0947265625,1495.5372314453125,1408.51025390625,1303.11767578125,1174.227294921875,1026.2718505859375,866.089111328125,700.7044677734375,514.0829467773438,493.82904052734375,386.99456787109375,346.7901611328125,360.9014892578125,398.2612609863281,396.4938049316406,352.5852355957031,333.89410400390625,359.55279541015625,454.67059326171875,531.2607421875,635.7593383789062,739.5348510742188,847.8076171875,927.9342041015625,940.8658447265625,954.1893310546875,939.583251953125,924.1776123046875,592.039306640625,547.2303466796875,549.8624267578125,610.3046875,635.15625,634.5382690429688,600.59228515625,540.12255859375,535.923583984375,575.5722045898438,621.77783203125,624.1723022460938,1178.09716796875,1093.34228515625,1047.79345703125,1064.0751953125,1049.0882568359375,1094.23095703125,1178.6810302734375,1259.5972900390625,1296.6588134765625,1304.101806640625,1298.408203125,1260.41943359375,1173.1182861328125,1117.99609375,1120.6845703125,1118.1746826171875,1172.2734375,1200.933837890625,1206.865966796875,1202.331298828125
231,1426.6951904296875,1457.580078125,1497.0010986328125,1532.01904296875,1575.0916748046875,1644.826416015625,1734.973876953125,1835.67919921875,1945.8267822265625,2054.1845703125,2151.2431640625,2238.1552734375,2311.472412109375,2355.08935546875,2387.66748046875,2421.7666015625,2450.6162109375,1509.8568115234375,1570.0489501953125,1670.583740234375,1773.067626953125,1869.710693359375,2019.36328125,2108.4892578125,2209.1787109375,2310.072021484375,2374.970458984375,1944.4605712890625,1945.59716796875,1946.362548828125,1947.825439453125,1849.8980712890625,1899.0257568359375,1947.195556640625,1997.1849365234375,2044.1739501953125,1616.6875,1677.0147705078125,1751.677001953125,1812.45556640625,1747.4345703125,1670.67626953125,2077.61865234375,2135.46923828125,2208.663330078125,2269.25146484375,2216.1376953125,2141.16552734375,1783.795166015625,1836.6649169921875,1900.3753662109375,1945.8670654296875,1989.843505859375,2049.896484375,2101.47900390625,2048.6484375,1991.910400390625,1942.70849609375,1893.404052734375,1834.412353515625,1813.6376953125,1898.5404052734375,1945.841064453125,1991.75634765625,2070.4912109375,1990.267822265625,1943.3505859375,1895.7724609375,516.0423583984375,699.078369140625,867.2921142578125,1021.8597412109375,1170.996826171875,1306.5850830078125,1419.2603759765625,1499.9786376953125,1522.689453125,1490.415771484375,1401.0120849609375,1294.8895263671875,1164.257080078125,1015.8848876953125,856.7109375,691.9986572265625,505.0096435546875,490.3275146484375,386.2108459472656,347.7712097167969,362.2330017089844,399.8992614746094,396.6961669921875,351.88262939453125,332.68145751953125,356.7203369140625,450.3006591796875,531.3551025390625,635.6007690429688,738.9481201171875,846.5825805664062,925.22265625,938.7628173828125,951.9908447265625,937.353515625,921.7703857421875,590.5802001953125,545.8696899414062,548.3909912109375,608.7141723632812,634.1875,633.8989868164062,598.2794189453125,538.2409057617188,534.040771484375,572.8409423828125,619.773193359375,621.6671142578125,1178.07666015625,1092.810791015625,1046.213623046875,1062.24072265625,1047.6341552734375,1094.263427734375,1178.309326171875,1261.689208984375,1299.4610595703125,1306.3902587890625,1300.523193359375,1261.482666015625,1172.7847900390625,1116.632080078125,1118.77978515625,1116.9591064453125,1172.2122802734375,1202.5758056640625,1208.4617919921875,1203.7266845703125
232,1429.4075927734375,1459.3837890625,1497.8851318359375,1532.50048828125,1575.5137939453125,1645.3525390625,1735.68115234375,1836.6417236328125,1946.62744140625,2054.922119140625,2152.375244140625,2240.288330078125,2314.437744140625,2357.81396484375,2390.206787109375,2424.32666015625,2452.89453125,1512.1949462890625,1573.326416015625,1673.444580078125,1774.968017578125,1870.4581298828125,2022.011474609375,2110.94775390625,2211.25439453125,2312.556640625,2377.478759765625,1946.931640625,1948.16650390625,1949.002197265625,1950.5216064453125,1852.7265625,1902.044189453125,1950.2357177734375,2000.0472412109375,2046.7740478515625,1618.845703125,1679.2442626953125,1753.8935546875,1814.9141845703125,1749.7821044921875,1672.9549560546875,2079.8095703125,2137.455322265625,2210.833740234375,2271.729736328125,2218.3408203125,2143.359375,1782.9012451171875,1836.97998046875,1902.94873046875,1949.1910400390625,1994.22216796875,2055.785888671875,2108.19189453125,2054.6708984375,1996.2236328125,1945.85791015625,1895.45947265625,1834.1192626953125,1812.804443359375,1900.883544921875,1948.962890625,1995.9814453125,2077.77978515625,1994.57763671875,1946.463134765625,1897.81591796875,515.80517578125,697.76708984375,865.187255859375,1019.97216796875,1169.18994140625,1305.6123046875,1419.068603515625,1500.11181640625,1522.427490234375,1490.548583984375,1398.956298828125,1292.35986328125,1160.3309326171875,1011.3846435546875,852.554931640625,688.6437377929688,502.4721984863281,488.11492919921875,386.2198181152344,347.8656005859375,362.33160400390625,399.0867004394531,395.0513916015625,350.3643798828125,330.6498718261719,353.6122131347656,447.09979248046875,530.212890625,634.5875244140625,738.1279296875,845.51513671875,923.7572021484375,937.2261962890625,950.7591552734375,935.9342041015625,920.48583984375,589.4532470703125,545.0540771484375,547.3844604492188,607.691162109375,632.7713012695312,632.865478515625,596.3325805664062,536.379638671875,532.5572509765625,571.205322265625,617.9484252929688,619.5385131835938,1170.189697265625,1087.264404296875,1043.56396484375,1059.403076171875,1044.830810546875,1089.57470703125,1171.489013671875,1259.461181640625,1299.9757080078125,1307.1143798828125,1301.5546875,1259.216064453125,1165.774658203125,1110.499267578125,1113.0732421875,1111.0330810546875,1166.154052734375,1204.443603515625,1210.60205078125,1205.397216796875
233,1430.6680908203125,1461.629150390625,1501.44921875,1536.373779296875,1579.362548828125,1648.7406005859375,1739.611572265625,1840.396484375,1949.101318359375,2056.643798828125,2155.056884765625,2245.00048828125,2319.021240234375,2362.729736328125,2395.61083984375,2430.271484375,2458.4755859375,1514.16748046875,1574.3165283203125,1674.9683837890625,1778.078125,1875.646240234375,2025.1041259765625,2115.333251953125,2216.5634765625,2317.8837890625,2382.47900390625,1949.540283203125,1951.130126953125,1952.09619140625,1953.852783203125,1856.7225341796875,1905.8468017578125,1954.03759765625,2003.836669921875,2050.3876953125,1621.559326171875,1682.244140625,1756.948486328125,1818.360595703125,1752.931396484375,1676.086181640625,2083.189208984375,2140.5458984375,2213.97705078125,2275.02099609375,2221.9228515625,2146.9365234375,1787.5010986328125,1842.32666015625,1907.05859375,1952.2979736328125,1997.25830078125,2058.38818359375,2111.980224609375,2057.80322265625,1999.811279296875,1950.0189208984375,1900.662109375,1840.564697265625,1817.8779296875,1905.03759765625,1952.2930908203125,1999.186279296875,2081.476318359375,1997.98681640625,1950.443359375,1902.6356201171875,517.02734375,697.06884765625,861.3223266601562,1013.2576904296875,1159.609375,1291.27978515625,1400.1842041015625,1479.118896484375,1501.672119140625,1472.22314453125,1385.7008056640625,1282.57568359375,1152.1884765625,1004.470947265625,847.0714111328125,684.683837890625,499.6856689453125,491.52996826171875,387.8352355957031,347.6623840332031,360.8578186035156,397.580078125,393.00872802734375,347.09356689453125,328.52716064453125,354.458251953125,448.38323974609375,529.3889770507812,633.7583618164062,736.520263671875,843.4197387695312,921.98876953125,934.586669921875,947.9375,932.6558837890625,917.17626953125,588.9725341796875,544.7578735351562,546.3660888671875,606.7123413085938,632.1417846679688,632.00146484375,594.7134399414062,534.5729370117188,530.23876953125,568.6097412109375,615.364501953125,617.246337890625,1161.9854736328125,1081.9742431640625,1040.148681640625,1055.21630859375,1040.919189453125,1083.7764892578125,1162.85595703125,1243.2132568359375,1279.8126220703125,1286.611328125,1281.3668212890625,1242.242431640625,1157.3052978515625,1105.9345703125,1108.280029296875,1105.871337890625,1157.0953369140625,1186.569580078125,1192.590576171875,1187.611328125
234,1434.4451904296875,1464.635498046875,1503.873291015625,1539.066162109375,1581.734375,1650.4384765625,1740.2509765625,1840.86865234375,1950.100341796875,2058.123046875,2156.83544921875,2245.73828125,2319.505859375,2363.52001953125,2396.926025390625,2431.36181640625,2459.73876953125,1518.711181640625,1578.881103515625,1679.8671875,1782.8460693359375,1880.29931640625,2027.0352783203125,2116.9287109375,2218.123046875,2319.3046875,2383.52978515625,1952.3662109375,1954.0458984375,1955.1591796875,1957.03759765625,1860.0421142578125,1908.771240234375,1956.614990234375,2006.073486328125,2052.06005859375,1624.9921875,1685.2659912109375,1759.8341064453125,1821.488525390625,1755.86279296875,1679.198486328125,2085.0947265625,2142.82958984375,2216.1279296875,2276.93212890625,2223.69775390625,2148.580810546875,1790.860595703125,1844.969482421875,1909.336181640625,1954.46728515625,1998.4482421875,2059.4248046875,2111.1533203125,2057.806884765625,2000.0458984375,1950.9635009765625,1901.71142578125,1841.834228515625,1820.9952392578125,1907.39111328125,1954.4937744140625,2000.2867431640625,2081.0908203125,1998.458984375,1951.66552734375,1904.027099609375,516.77294921875,697.3065185546875,862.8177490234375,1015.551025390625,1163.636474609375,1298.197021484375,1409.4722900390625,1489.0872802734375,1511.3760986328125,1480.672607421875,1392.4566650390625,1286.512939453125,1154.9544677734375,1006.8599853515625,849.8292236328125,688.0831298828125,504.18963623046875,490.010986328125,385.9573974609375,345.54449462890625,359.5350341796875,396.4555358886719,393.16546630859375,347.3730773925781,327.6714782714844,352.62677001953125,446.412109375,527.470703125,631.996337890625,734.8123779296875,841.3802490234375,919.74267578125,932.7691650390625,946.03076171875,930.86767578125,914.9658203125,588.22705078125,543.4195556640625,544.960693359375,605.813232421875,631.552978515625,631.2276611328125,593.6940307617188,533.645263671875,529.5292358398438,568.5670166015625,615.44873046875,616.7807006835938,1165.1121826171875,1081.940185546875,1037.9232177734375,1053.408935546875,1038.985107421875,1084.479248046875,1167.0849609375,1249.6251220703125,1287.759521484375,1294.0377197265625,1288.791259765625,1248.191162109375,1160.411376953125,1104.10009765625,1106.322021484375,1104.4652099609375,1161.025146484375,1193.139404296875,1199.0946044921875,1194.1141357421875
235,1437.816162109375,1466.327392578125,1504.752685546875,1540.5418701171875,1583.704833984375,1653.00732421875,1741.61767578125,1841.23388671875,1950.11181640625,2058.009765625,2155.58154296875,2243.52685546875,2318.048095703125,2364.099609375,2398.7041015625,2433.287109375,2461.4560546875,1521.380859375,1581.3946533203125,1682.458984375,1785.5975341796875,1883.4482421875,2026.6668701171875,2117.271728515625,2219.546142578125,2321.6123046875,2386.036865234375,1953.423828125,1955.073974609375,1956.1417236328125,1957.7376708984375,1860.965087890625,1909.5333251953125,1957.3543701171875,2006.85400390625,2053.1005859375,1627.25634765625,1687.2860107421875,1761.248779296875,1823.6650390625,1757.588623046875,1681.524169921875,2085.8173828125,2143.717529296875,2217.01953125,2278.203857421875,2224.115966796875,2148.951416015625,1789.704833984375,1843.27294921875,1908.28515625,1954.191162109375,1997.779052734375,2059.1943359375,2110.63330078125,2057.1552734375,1998.95947265625,1949.998046875,1899.980712890625,1839.509033203125,1820.2437744140625,1906.291748046875,1954.1583251953125,1999.48046875,2080.564453125,1997.513916015625,1950.984619140625,1902.506591796875,513.2198486328125,695.4837646484375,863.7601318359375,1019.1751098632812,1169.1529541015625,1305.7476806640625,1419.4488525390625,1500.2041015625,1521.6610107421875,1489.786865234375,1399.388427734375,1292.5518798828125,1160.295166015625,1011.766845703125,853.355224609375,689.543701171875,504.7694091796875,490.4570617675781,386.3357849121094,345.36700439453125,359.6416015625,395.75885009765625,392.9216003417969,347.4805908203125,327.08380126953125,351.3983459472656,445.7097473144531,526.802734375,630.824951171875,733.34619140625,839.5772705078125,918.6719360351562,931.9254760742188,945.255859375,930.4010009765625,913.864501953125,588.1142578125,544.545654296875,545.3544311523438,604.2908325195312,631.0020751953125,630.88671875,592.0349731445312,533.6936645507812,530.167236328125,567.9501953125,614.860107421875,615.7333374023438,1167.270263671875,1081.6387939453125,1036.8150634765625,1052.663818359375,1038.5185546875,1084.8546142578125,1170.3758544921875,1256.14013671875,1295.407470703125,1301.6864013671875,1296.038330078125,1253.486083984375,1162.086669921875,1103.76904296875,1106.1243896484375,1104.575927734375,1163.503662109375,1198.5146484375,1204.8370361328125,1199.2886962890625
236,1439.4053955078125,1468.905029296875,1508.6163330078125,1544.738037109375,1587.7137451171875,1656.7431640625,1745.804931640625,1845.204833984375,1954.19677734375,2061.661865234375,2158.4990234375,2243.727294921875,2317.565185546875,2363.125,2398.05322265625,2432.73486328125,2460.9931640625,1521.8616943359375,1580.39599609375,1679.6903076171875,1781.6416015625,1879.2464599609375,2030.25,2120.104248046875,2220.760009765625,2320.892822265625,2384.2939453125,1954.664794921875,1956.68310546875,1958.338134765625,1960.4195556640625,1864.218994140625,1912.903076171875,1960.453857421875,2009.2420654296875,2055.013916015625,1628.695068359375,1688.428466796875,1761.986572265625,1823.976318359375,1758.7315673828125,1683.06982421875,2087.33154296875,2145.291015625,2218.59423828125,2279.4892578125,2225.5166015625,2150.48046875,1795.65234375,1846.2974853515625,1910.603515625,1957.0703125,2000.031494140625,2060.85302734375,2110.375,2059.046630859375,2001.6805419921875,1953.0960693359375,1902.77734375,1842.96337890625,1825.6162109375,1909.022705078125,1957.2265625,2002.0,2079.819580078125,2000.1033935546875,1953.82958984375,1905.189697265625,525.36865234375,706.3107299804688,873.9871215820312,1029.685302734375,1178.587890625,1314.79931640625,1426.280517578125,1505.40185546875,1525.8092041015625,1494.1666259765625,1404.8978271484375,1297.3201904296875,1165.0709228515625,1015.4881591796875,856.941650390625,692.9447631835938,507.25439453125,492.3949890136719,388.06085205078125,345.7888488769531,357.45184326171875,389.89239501953125,386.66607666015625,344.9776611328125,325.36346435546875,348.97442626953125,442.23760986328125,525.4583740234375,628.0706176757812,728.9688720703125,833.9890747070312,917.168212890625,928.8515625,940.7684936523438,927.0220947265625,911.69970703125,588.295654296875,544.4254150390625,544.4856567382812,602.2850341796875,629.5594482421875,630.2554931640625,589.159912109375,531.4364013671875,528.2484130859375,565.7952270507812,612.418212890625,613.3270263671875,1177.2235107421875,1084.7818603515625,1034.950439453125,1050.322509765625,1036.3831787109375,1087.19189453125,1180.056396484375,1263.4493408203125,1302.108154296875,1308.582275390625,1302.892822265625,1262.246337890625,1170.2379150390625,1106.3280029296875,1108.033203125,1107.12548828125,1171.666748046875,1201.5521240234375,1208.1964111328125,1203.467529296875
